1343136365000;6450.93;
1343136366000;6450.84;
1343136367000;6450.84;
1343136368000;6450.84;
1343136369000;6450.84;
1343136370000;6450.84;
1343136371000;6450.52;
1343136372000;6450.13;
1343136373000;6450.16;
1343136374000;6449.9;
1343136375000;6449.9;
1343136376000;6449.71;
1343136377000;6449.86;
1343136378000;6449.89;
1343136379000;6449.82;
1343136380000;6449.75;
1343136381000;6449.8;
1343136382000;6449.86;
1343136383000;6449.8;
1343136384000;6449.85;
1343136385000;6449.85;
1343136386000;6449.85;
1343136387000;6449.88;
1343136388000;6449.84;
1343136389000;6449.84;
1343136390000;6449.84;
1343136391000;6449.84;
1343136392000;6449.8;
1343136393000;6449.8;
1343136394000;6449.99;
1343136395000;6450.09;
1343136396000;6450.01;
1343136397000;6450.27;
1343136398000;6450.27;
1343136399000;6450.38;
1343136400000;6450.38;
1343136401000;6450.38;
1343136402000;6450.18;
1343136403000;6451.61;
1343136404000;6451.97;
1343136405000;6452.17;
1343136406000;6452.14;
1343136407000;6452.14;
1343136408000;6452.17;
1343136409000;6452.17;
1343136410000;6452.17;
1343136411000;6451.98;
1343136412000;6452.01;
1343136413000;6452.0;
1343136414000;6452.48;
1343136415000;6452.48;
1343136416000;6452.85;
1343136417000;6452.99;
1343136418000;6452.76;
1343136419000;6452.73;
1343136420000;6452.68;
1343136421000;6452.66;
1343136422000;6452.55;
1343136423000;6452.57;
1343136424000;6452.68;
1343136425000;6452.68;
1343136426000;6452.54;
1343136427000;6452.39;
1343136428000;6452.39;
1343136429000;6452.39;
1343136430000;6452.16;
1343136431000;6452.4;
1343136432000;6452.15;
1343136433000;6452.12;
1343136434000;6452.17;
1343136435000;6452.07;
1343136436000;6452.07;
1343136437000;6452.09;
1343136438000;6452.18;
1343136439000;6452.11;
1343136440000;6452.17;
1343136441000;6452.28;
1343136442000;6452.3;
1343136443000;6452.2;
1343136444000;6452.38;
1343136445000;6452.4;
1343136446000;6452.63;
1343136447000;6452.75;
1343136448000;6452.72;
1343136449000;6452.72;
1343136450000;6452.72;
1343136451000;6452.72;
1343136452000;6452.74;
1343136453000;6452.71;
1343136454000;6452.87;
1343136455000;6452.66;
1343136456000;6452.66;
1343136457000;6452.64;
1343136458000;6452.12;
1343136459000;6452.28;
1343136460000;6452.12;
1343136461000;6452.12;
1343136462000;6452.12;
1343136463000;6452.11;
1343136464000;6451.78;
1343136465000;6451.76;
1343136466000;6451.68;
1343136467000;6451.72;
1343136468000;6451.68;
1343136469000;6451.73;
1343136470000;6451.83;
1343136471000;6451.31;
1343136472000;6451.34;
1343136473000;6451.45;
1343136474000;6451.8;
1343136475000;6451.65;
1343136476000;6451.7;
1343136477000;6451.81;
1343136478000;6451.81;
1343136479000;6451.81;
1343136480000;6451.81;
1343136481000;6451.97;
1343136482000;6451.93;
1343136483000;6451.93;
1343136484000;6451.93;
1343136485000;6451.93;
1343136486000;6451.91;
1343136487000;6452.02;
1343136488000;6452.11;
1343136489000;6452.18;
1343136490000;6452.29;
1343136491000;6455.92;
1343136492000;6455.98;
1343136493000;6456.0;
1343136494000;6455.97;
1343136495000;6455.89;
1343136496000;6455.8;
1343136497000;6455.98;
1343136498000;6455.64;
1343136499000;6455.64;
1343136500000;6455.61;
1343136501000;6455.75;
1343136502000;6454.87;
1343136503000;6454.87;
1343136504000;6454.68;
1343136505000;6454.91;
1343136506000;6455.1;
1343136507000;6454.99;
1343136508000;6455.09;
1343136509000;6454.98;
1343136510000;6454.53;
1343136511000;6454.67;
1343136512000;6454.78;
1343136513000;6455.22;
1343136514000;6455.25;
1343136515000;6455.14;
1343136516000;6455.34;
1343136517000;6455.39;
1343136518000;6455.34;
1343136519000;6455.45;
1343136520000;6455.46;
1343136521000;6455.37;
1343136522000;6455.28;
1343136523000;6455.34;
1343136524000;6455.24;
1343136525000;6455.08;
1343136526000;6455.05;
1343136527000;6455.08;
1343136528000;6455.04;
1343136529000;6454.74;
1343136530000;6454.77;
1343136531000;6454.71;
1343136532000;6455.15;
1343136533000;6455.11;
1343136534000;6455.09;
1343136535000;6454.99;
1343136536000;6454.9;
1343136537000;6454.84;
1343136538000;6454.84;
1343136539000;6454.74;
1343136540000;6454.6;
1343136541000;6454.21;
1343136542000;6454.0;
1343136543000;6454.36;
1343136544000;6454.42;
1343136545000;6454.82;
1343136546000;6454.67;
1343136547000;6454.42;
1343136548000;6454.74;
1343136549000;6454.83;
1343136550000;6455.05;
1343136551000;6455.04;
1343136552000;6454.76;
1343136553000;6454.76;
1343136554000;6454.6;
1343136555000;6454.6;
1343136556000;6454.6;
1343136557000;6454.68;
1343136558000;6454.62;
1343136559000;6454.55;
1343136560000;6454.55;
1343136561000;6454.55;
1343136562000;6454.44;
1343136563000;6454.41;
1343136564000;6454.41;
1343136565000;6454.41;
1343136566000;6454.41;
1343136567000;6454.3;
1343136568000;6453.86;
1343136569000;6453.8;
1343136570000;6453.8;
1343136571000;6453.78;
1343136572000;6453.78;
1343136573000;6453.78;
1343136574000;6453.86;
1343136575000;6453.86;
1343136576000;6453.53;
1343136577000;6452.93;
1343136578000;6452.93;
1343136579000;6452.93;
1343136580000;6452.88;
1343136581000;6452.88;
1343136582000;6452.88;
1343136583000;6452.68;
1343136584000;6452.68;
1343136585000;6452.36;
1343136586000;6452.36;
1343136587000;6452.36;
1343136588000;6452.36;
1343136589000;6452.36;
1343136590000;6452.26;
1343136591000;6452.26;
1343136592000;6452.07;
1343136593000;6452.02;
1343136594000;6451.31;
1343136595000;6451.24;
1343136596000;6451.13;
1343136597000;6451.27;
1343136598000;6451.21;
1343136599000;6451.22;
1343136600000;6451.14;
1343136601000;6450.9;
1343136602000;6450.88;
1343136603000;6451.18;
1343136604000;6451.19;
1343136605000;6451.84;
1343136606000;6451.81;
1343136607000;6451.71;
1343136608000;6451.63;
1343136609000;6451.81;
1343136610000;6451.81;
1343136611000;6451.87;
1343136612000;6451.76;
1343136613000;6451.76;
1343136614000;6451.8;
1343136615000;6451.91;
1343136616000;6451.95;
1343136617000;6451.96;
1343136618000;6451.96;
1343136619000;6452.06;
1343136620000;6452.24;
1343136621000;6452.4;
1343136622000;6452.35;
1343136623000;6452.35;
1343136624000;6452.35;
1343136625000;6452.64;
1343136626000;6452.74;
1343136627000;6452.74;
1343136628000;6452.82;
1343136629000;6452.87;
1343136630000;6452.84;
1343136631000;6452.84;
1343136632000;6452.82;
1343136633000;6452.84;
1343136634000;6452.76;
1343136635000;6452.71;
1343136636000;6452.41;
1343136637000;6452.46;
1343136638000;6452.12;
1343136639000;6451.92;
1343136640000;6451.92;
1343136641000;6451.9;
1343136642000;6451.74;
1343136643000;6451.66;
1343136644000;6451.48;
1343136645000;6451.48;
